1,0.0033104419708251953,0.7071067811865474
2,0.003400087356567383,0.9999999999999994
3,0.003356456756591797,0.9722718241315017
4,0.003565549850463867,0.980468749999998
5,0.003717660903930664,0.9995910741614737
6,0.00418543815612793,0.9982913807034438
7,0.005697488784790039,0.9938705341309347
8,0.014304161071777344,0.9930691013739495
9,0.06791472434997559,0.997893381046062
10,0.4659459590911865,0.9997305860802792
11,3.4363770484924316,0.9991003083218244
12,29.313025951385498,0.9999726726811989
13,452.28756952285767,0.999957886738
